scenario_id,time_s,src_uav,dst_uav,distance_m,hop_count,blocked_building_count,rssi_dbm_est,snr_db_est,plr_pct_est,rtt_ms_est,throughput_mbps_est,link_state,optimal_relay_uav
relay_failure,5.0000,2,3,22.361,0,0,-95.000,0.000,70.000,12.919,10.857,disconnected,2
relay_failure,5.0000,2,4,22.361,0,0,-95.000,0.000,70.000,12.919,10.857,disconnected,2
relay_failure,5.0000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,5.2500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,5.2500,0,2,74.726,0,0,-95.000,0.000,70.000,24.440,1.200,disconnected,2
relay_failure,5.2500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,5.2500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,5.2500,1,2,74.726,0,0,-95.000,0.000,70.000,24.440,1.200,disconnected,2
relay_failure,5.2500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,5.2500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,5.2500,2,3,23.324,0,0,-95.000,0.000,70.000,13.131,10.636,disconnected,2
relay_failure,5.2500,2,4,23.324,0,0,-95.000,0.000,70.000,13.131,10.636,disconnected,2
relay_failure,5.2500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,5.5000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,5.5000,0,2,76.655,0,0,-95.000,0.000,70.000,24.864,1.200,disconnected,2
relay_failure,5.5000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,5.5000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,5.5000,1,2,76.655,0,0,-95.000,0.000,70.000,24.864,1.200,disconnected,2
relay_failure,5.5000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,5.5000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,5.5000,2,3,24.413,0,0,-95.000,0.000,70.000,13.371,10.385,disconnected,2
relay_failure,5.5000,2,4,24.413,0,0,-95.000,0.000,70.000,13.371,10.385,disconnected,2
relay_failure,5.5000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,5.7500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,5.7500,0,2,78.588,0,0,-95.000,0.000,70.000,25.289,1.200,disconnected,2
relay_failure,5.7500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,5.7500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,5.7500,1,2,78.588,0,0,-95.000,0.000,70.000,25.289,1.200,disconnected,2
relay_failure,5.7500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,5.7500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,5.7500,2,3,25.612,0,0,-95.000,0.000,70.000,13.635,10.109,disconnected,2
relay_failure,5.7500,2,4,25.612,0,0,-95.000,0.000,70.000,13.635,10.109,disconnected,2
relay_failure,5.7500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,6.0000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,6.0000,0,2,80.523,0,0,-95.000,0.000,70.000,25.715,1.200,disconnected,2
relay_failure,6.0000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,6.0000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,6.0000,1,2,80.523,0,0,-95.000,0.000,70.000,25.715,1.200,disconnected,2
relay_failure,6.0000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,6.0000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,6.0000,2,3,26.907,0,0,-95.000,0.000,70.000,13.920,9.811,disconnected,2
relay_failure,6.0000,2,4,26.907,0,0,-95.000,0.000,70.000,13.920,9.811,disconnected,2
relay_failure,6.0000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,6.2500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,6.2500,0,2,82.462,0,0,-95.000,0.000,70.000,26.142,1.200,disconnected,2
relay_failure,6.2500,0,3,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,6.2500,0,4,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,6.2500,1,2,82.462,0,0,-95.000,0.000,70.000,26.142,1.200,disconnected,2
relay_failure,6.2500,1,3,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,6.2500,1,4,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,6.2500,2,3,28.284,1,0,-69.791,25.209,0.500,14.223,9.495,healthy,2
relay_failure,6.2500,2,4,28.284,1,0,-69.378,25.622,0.500,14.223,9.495,healthy,2
relay_failure,6.2500,3,4,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,6.5000,0,1,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,6.5000,0,2,84.404,0,0,-95.000,0.000,70.000,26.569,1.200,disconnected,2
relay_failure,6.5000,0,3,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,6.5000,0,4,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,6.5000,1,2,84.404,0,0,-95.000,0.000,70.000,26.569,1.200,disconnected,2
relay_failure,6.5000,1,3,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,6.5000,1,4,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,6.5000,2,3,29.732,1,0,-70.046,24.954,0.500,14.541,9.162,healthy,2
relay_failure,6.5000,2,4,29.732,1,0,-70.046,24.954,0.500,14.541,9.162,healthy,2
relay_failure,6.5000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,6.7500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,6.7500,0,2,86.348,0,0,-95.000,0.000,70.000,26.997,1.200,disconnected,2
relay_failure,6.7500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,6.7500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,6.7500,1,2,86.348,0,0,-95.000,0.000,70.000,26.997,1.200,disconnected,2
relay_failure,6.7500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,6.7500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,6.7500,2,3,31.241,0,0,-95.000,0.000,70.000,14.873,8.815,disconnected,2
relay_failure,6.7500,2,4,31.241,0,0,-95.000,0.000,70.000,14.873,8.815,disconnected,2
