scenario_id,time_s,connected,max_pair_hops,triggered_link_count,avg_rssi_dbm_est,avg_plr_pct_est,topology_goal_met,recommended_action
random_waypoint_1,25.75,no,1,9,-82.265,17.422,no,promote_autonomous_relay_repositioning
random_waypoint_1,26.0,no,1,9,-84.719,17.748,no,promote_autonomous_relay_repositioning
random_waypoint_1,26.25,no,1,8,-85.936,18.462,no,promote_autonomous_relay_repositioning
random_waypoint_1,26.5,no,1,8,-84.942,18.207,no,promote_autonomous_relay_repositioning
random_waypoint_1,26.75,no,1,9,-84.348,15.921,no,promote_autonomous_relay_repositioning
random_waypoint_1,27.0,no,1,9,-85.532,15.819,no,promote_autonomous_relay_repositioning
random_waypoint_1,27.25,no,1,10,-84.808,16.713,no,promote_autonomous_relay_repositioning
random_waypoint_1,27.5,no,2,9,-87.055,17.587,no,promote_autonomous_relay_repositioning
random_waypoint_1,27.75,no,2,10,-88.417,18.915,no,promote_autonomous_relay_repositioning
random_waypoint_1,28.0,no,2,9,-90.046,17.838,no,promote_autonomous_relay_repositioning
random_waypoint_1,28.25,no,2,8,-89.208,16.959,no,promote_autonomous_relay_repositioning
random_waypoint_1,28.5,no,2,9,-89.494,15.236,no,promote_autonomous_relay_repositioning
random_waypoint_1,28.75,no,1,8,-89.548,12.357,no,promote_autonomous_relay_repositioning
random_waypoint_1,29.0,no,1,10,-89.127,12.059,no,promote_autonomous_relay_repositioning
random_waypoint_1,29.25,no,1,8,-87.418,14.263,no,promote_autonomous_relay_repositioning
random_waypoint_1,29.5,no,1,9,-87.946,11.918,no,promote_autonomous_relay_repositioning
random_waypoint_1,29.75,no,1,9,-86.883,13.512,no,promote_autonomous_relay_repositioning
random_waypoint_1,30.0,no,1,7,-84.845,12.656,no,promote_autonomous_relay_repositioning
random_waypoint_1,30.25,no,1,8,-85.233,13.549,no,promote_autonomous_relay_repositioning
random_waypoint_1,30.5,no,1,8,-84.145,14.144,no,promote_autonomous_relay_repositioning
random_waypoint_1,30.75,no,1,8,-85.019,12.78,no,promote_autonomous_relay_repositioning
random_waypoint_1,31.0,no,2,8,-83.501,12.64,no,promote_autonomous_relay_repositioning
random_waypoint_1,31.25,no,2,7,-84.181,12.981,no,promote_autonomous_relay_repositioning
random_waypoint_1,31.5,no,2,7,-81.71,13.034,no,promote_autonomous_relay_repositioning
random_waypoint_1,31.75,no,2,9,-81.291,13.158,no,promote_autonomous_relay_repositioning
random_waypoint_1,32.0,no,1,6,-81.404,12.151,no,promote_autonomous_relay_repositioning
random_waypoint_1,32.25,no,1,6,-82.382,10.546,no,promote_autonomous_relay_repositioning
random_waypoint_1,32.5,no,1,6,-80.185,11.732,no,promote_autonomous_relay_repositioning
random_waypoint_1,32.75,no,1,5,-76.753,12.528,no,promote_autonomous_relay_repositioning
random_waypoint_1,33.0,no,1,5,-77.299,11.36,no,promote_autonomous_relay_repositioning
random_waypoint_1,33.25,no,1,5,-77.145,10.9,no,promote_autonomous_relay_repositioning
random_waypoint_1,33.5,no,1,3,-77.589,9.968,no,promote_autonomous_relay_repositioning
random_waypoint_1,33.75,no,1,6,-81.149,11.119,no,promote_autonomous_relay_repositioning
random_waypoint_1,34.0,no,1,6,-81.396,9.645,no,promote_autonomous_relay_repositioning
random_waypoint_1,34.25,no,1,7,-81.344,9.713,no,promote_autonomous_relay_repositioning
random_waypoint_1,34.5,no,1,5,-81.642,10.063,no,promote_autonomous_relay_repositioning
random_waypoint_1,34.75,no,1,5,-80.52,10.161,no,promote_autonomous_relay_repositioning
random_waypoint_1,35.0,no,1,7,-81.372,10.21,no,promote_autonomous_relay_repositioning
random_waypoint_1,35.25,no,1,6,-81.48,10.752,no,promote_autonomous_relay_repositioning
random_waypoint_1,35.5,no,1,8,-82.429,12.139,no,promote_autonomous_relay_repositioning
random_waypoint_1,35.75,no,1,6,-82.002,11.331,no,promote_autonomous_relay_repositioning
random_waypoint_1,36.0,no,1,6,-78.752,11.847,no,promote_autonomous_relay_repositioning
random_waypoint_1,36.25,no,1,7,-78.295,10.498,no,promote_autonomous_relay_repositioning
random_waypoint_1,36.5,no,1,6,-78.537,11.627,no,promote_autonomous_relay_repositioning
random_waypoint_1,36.75,no,1,6,-78.167,12.619,no,promote_autonomous_relay_repositioning
random_waypoint_1,37.0,no,1,5,-76.661,10.472,no,promote_autonomous_relay_repositioning
random_waypoint_1,37.25,no,1,4,-73.89,8.904,no,promote_autonomous_relay_repositioning
random_waypoint_1,37.5,no,1,5,-75.095,9.312,no,promote_autonomous_relay_repositioning
random_waypoint_1,37.75,no,1,5,-76.419,8.917,no,promote_autonomous_relay_repositioning
random_waypoint_1,38.0,no,1,5,-78.108,7.93,no,promote_autonomous_relay_repositioning
random_waypoint_1,38.25,no,1,5,-76.761,7.415,no,promote_autonomous_relay_repositioning
random_waypoint_1,38.5,no,1,5,-78.319,7.689,no,promote_autonomous_relay_repositioning
random_waypoint_1,38.75,no,1,5,-80.307,10.628,no,promote_autonomous_relay_repositioning
random_waypoint_1,39.0,no,1,5,-81.884,11.911,no,promote_autonomous_relay_repositioning
random_waypoint_1,39.25,no,1,4,-82.689,12.584,no,promote_autonomous_relay_repositioning
random_waypoint_1,39.5,no,1,4,-80.86,11.046,no,promote_autonomous_relay_repositioning
random_waypoint_1,39.75,yes,1,6,-79.463,10.131,yes,promote_autonomous_relay_repositioning
random_waypoint_1,40.0,yes,1,3,-79.325,7.376,yes,promote_autonomous_relay_repositioning
random_waypoint_2,0.0,no,1,6,-78.787,13.655,no,promote_autonomous_relay_repositioning
random_waypoint_2,0.25,no,1,7,-76.033,12.647,no,promote_autonomous_relay_repositioning
random_waypoint_2,0.5,no,1,8,-78.751,13.376,no,promote_autonomous_relay_repositioning
random_waypoint_2,0.75,no,1,7,-76.472,13.438,no,promote_autonomous_relay_repositioning
random_waypoint_2,1.0,no,1,7,-78.175,14.319,no,promote_autonomous_relay_repositioning
random_waypoint_2,1.25,no,1,7,-77.915,14.202,no,promote_autonomous_relay_repositioning
random_waypoint_2,1.5,no,1,7,-74.548,15.11,no,promote_autonomous_relay_repositioning
random_waypoint_2,1.75,no,1,7,-75.01,13.765,no,promote_autonomous_relay_repositioning
random_waypoint_2,2.0,no,1,7,-76.397,13.359,no,promote_autonomous_relay_repositioning
random_waypoint_2,2.25,no,1,7,-76.637,13.065,no,promote_autonomous_relay_repositioning
random_waypoint_2,2.5,no,1,7,-75.246,13.985,no,promote_autonomous_relay_repositioning
random_waypoint_2,2.75,no,1,6,-75.092,14.775,no,promote_autonomous_relay_repositioning
random_waypoint_2,3.0,no,1,8,-76.088,15.06,no,promote_autonomous_relay_repositioning
random_waypoint_2,3.25,no,1,6,-75.819,15.271,no,promote_autonomous_relay_repositioning
random_waypoint_2,3.5,no,1,6,-76.208,14.295,no,promote_autonomous_relay_repositioning
random_waypoint_2,3.75,no,1,6,-75.941,14.859,no,promote_autonomous_relay_repositioning
random_waypoint_2,4.0,no,1,5,-76.043,13.943,no,promote_autonomous_relay_repositioning
random_waypoint_2,4.25,no,1,6,-78.6,16.666,no,promote_autonomous_relay_repositioning
random_waypoint_2,4.5,no,1,6,-78.061,18.83,no,promote_autonomous_relay_repositioning
random_waypoint_2,4.75,no,1,5,-78.487,18.43,no,promote_autonomous_relay_repositioning
random_waypoint_2,5.0,no,1,5,-78.002,17.259,no,promote_autonomous_relay_repositioning
random_waypoint_2,5.25,no,1,5,-78.899,17.27,no,promote_autonomous_relay_repositioning
random_waypoint_2,5.5,no,1,5,-78.726,17.718,no,promote_autonomous_relay_repositioning
random_waypoint_2,5.75,no,1,5,-78.614,17.498,no,promote_autonomous_relay_repositioning
random_waypoint_2,6.0,no,1,5,-76.299,16.066,no,promote_autonomous_relay_repositioning
random_waypoint_2,6.25,no,1,5,-77.313,17.101,no,promote_autonomous_relay_repositioning
random_waypoint_2,6.5,no,1,5,-76.512,16.386,no,promote_autonomous_relay_repositioning
random_waypoint_2,6.75,no,1,6,-76.477,12.733,no,promote_autonomous_relay_repositioning
random_waypoint_2,7.0,no,1,6,-76.404,10.688,no,promote_autonomous_relay_repositioning
random_waypoint_2,7.25,no,1,6,-77.778,8.233,no,promote_autonomous_relay_repositioning
random_waypoint_2,7.5,no,1,4,-76.874,9.542,no,promote_autonomous_relay_repositioning
random_waypoint_2,7.75,no,1,5,-78.705,8.332,no,promote_autonomous_relay_repositioning
random_waypoint_2,8.0,no,1,5,-77.496,7.995,no,promote_autonomous_relay_repositioning
random_waypoint_2,8.25,no,1,4,-78.395,8.154,no,promote_autonomous_relay_repositioning
random_waypoint_2,8.5,no,1,4,-80.008,11.028,no,promote_autonomous_relay_repositioning
random_waypoint_2,8.75,no,1,4,-80.201,10.658,no,promote_autonomous_relay_repositioning
random_waypoint_2,9.0,no,1,5,-80.779,13.361,no,promote_autonomous_relay_repositioning
random_waypoint_2,9.25,no,1,7,-80.797,14.127,no,promote_autonomous_relay_repositioning
random_waypoint_2,9.5,no,1,7,-79.69,15.693,no,promote_autonomous_relay_repositioning
random_waypoint_2,9.75,no,1,6,-80.459,14.972,no,promote_autonomous_relay_repositioning
random_waypoint_2,10.0,no,1,6,-81.623,15.187,no,promote_autonomous_relay_repositioning
random_waypoint_2,10.25,no,1,6,-80.606,14.735,no,promote_autonomous_relay_repositioning
random_waypoint_2,10.5,no,1,6,-81.06,14.758,no,promote_autonomous_relay_repositioning
random_waypoint_2,10.75,no,1,6,-77.031,15.369,no,promote_autonomous_relay_repositioning
random_waypoint_2,11.0,yes,2,6,-76.057,13.787,yes,promote_autonomous_relay_repositioning
random_waypoint_2,11.25,yes,2,6,-76.311,13.415,yes,promote_autonomous_relay_repositioning
random_waypoint_2,11.5,yes,2,6,-75.51,13.556,yes,promote_autonomous_relay_repositioning
random_waypoint_2,11.75,yes,2,6,-74.415,12.258,yes,promote_autonomous_relay_repositioning
random_waypoint_2,12.0,yes,1,5,-77.085,10.855,yes,promote_autonomous_relay_repositioning
random_waypoint_2,12.25,yes,1,5,-73.92,10.161,yes,promote_autonomous_relay_repositioning
random_waypoint_2,12.5,yes,1,4,-75.793,9.351,yes,promote_autonomous_relay_repositioning
random_waypoint_2,12.75,yes,1,3,-75.943,9.062,yes,promote_autonomous_relay_repositioning
random_waypoint_2,13.0,yes,1,3,-75.023,7.657,yes,promote_autonomous_relay_repositioning
random_waypoint_2,13.25,yes,1,3,-75.797,8.18,yes,promote_autonomous_relay_repositioning
random_waypoint_2,13.5,yes,1,3,-75.389,8.848,yes,promote_autonomous_relay_repositioning
random_waypoint_2,13.75,yes,1,3,-73.997,9.396,yes,promote_autonomous_relay_repositioning
random_waypoint_2,14.0,yes,1,2,-74.276,7.77,yes,tighten_spacing_near_relay
random_waypoint_2,14.25,yes,1,3,-74.879,7.417,yes,promote_autonomous_relay_repositioning
random_waypoint_2,14.5,yes,1,4,-73.219,8.994,yes,promote_autonomous_relay_repositioning
random_waypoint_2,14.75,yes,1,3,-73.285,6.674,yes,promote_autonomous_relay_repositioning
random_waypoint_2,15.0,yes,1,4,-74.221,6.383,yes,promote_autonomous_relay_repositioning
random_waypoint_2,15.25,yes,1,5,-74.628,8.121,yes,promote_autonomous_relay_repositioning
random_waypoint_2,15.5,yes,1,3,-74.875,5.949,yes,promote_autonomous_relay_repositioning
random_waypoint_2,15.75,yes,1,4,-76.859,8.994,yes,promote_autonomous_relay_repositioning
random_waypoint_2,16.0,yes,1,4,-77.267,6.828,yes,promote_autonomous_relay_repositioning
random_waypoint_2,16.25,yes,1,5,-79.074,5.328,yes,promote_autonomous_relay_repositioning
random_waypoint_2,16.5,yes,2,3,-75.941,5.803,yes,promote_autonomous_relay_repositioning
random_waypoint_2,16.75,yes,2,3,-76.916,5.007,yes,promote_autonomous_relay_repositioning
random_waypoint_2,17.0,yes,2,6,-77.033,4.884,yes,promote_autonomous_relay_repositioning
random_waypoint_2,17.25,yes,2,5,-74.047,6.649,yes,promote_autonomous_relay_repositioning
random_waypoint_2,17.5,yes,2,5,-73.88,6.277,yes,promote_autonomous_relay_repositioning
random_waypoint_2,17.75,yes,2,3,-73.46,5.64,yes,promote_autonomous_relay_repositioning
random_waypoint_2,18.0,yes,2,4,-73.28,5.32,yes,promote_autonomous_relay_repositioning
random_waypoint_2,18.25,yes,2,1,-72.286,3.826,yes,tighten_spacing_near_relay
random_waypoint_2,18.5,yes,1,4,-74.696,8.383,yes,promote_autonomous_relay_repositioning
random_waypoint_2,18.75,yes,1,5,-74.447,9.603,yes,promote_autonomous_relay_repositioning
random_waypoint_2,19.0,yes,1,6,-73.797,10.416,yes,promote_autonomous_relay_repositioning
random_waypoint_2,19.25,yes,1,5,-73.142,10.662,yes,promote_autonomous_relay_repositioning
random_waypoint_2,19.5,yes,2,4,-72.312,13.347,yes,promote_autonomous_relay_repositioning
random_waypoint_2,19.75,yes,2,4,-73.372,16.225,yes,promote_autonomous_relay_repositioning
random_waypoint_2,20.0,yes,1,4,-74.71,15.806,yes,promote_autonomous_relay_repositioning
random_waypoint_2,20.25,yes,1,7,-72.958,15.788,yes,promote_autonomous_relay_repositioning
random_waypoint_2,20.5,yes,1,5,-72.497,12.963,yes,promote_autonomous_relay_repositioning
random_waypoint_2,20.75,yes,1,4,-71.786,11.204,yes,promote_autonomous_relay_repositioning
random_waypoint_2,21.0,yes,1,3,-69.076,10.118,yes,promote_autonomous_relay_repositioning
random_waypoint_2,21.25,yes,1,3,-68.992,9.846,yes,promote_autonomous_relay_repositioning
random_waypoint_2,21.5,yes,1,3,-69.335,11.687,yes,promote_autonomous_relay_repositioning
random_waypoint_2,21.75,yes,1,2,-70.166,9.56,yes,tighten_spacing_near_relay
random_waypoint_2,22.0,yes,1,3,-73.343,10.091,yes,promote_autonomous_relay_repositioning
random_waypoint_2,22.25,yes,1,3,-74.011,10.568,yes,promote_autonomous_relay_repositioning
random_waypoint_2,22.5,yes,1,4,-73.863,9.605,yes,promote_autonomous_relay_repositioning
random_waypoint_2,22.75,yes,1,3,-73.029,7.615,yes,promote_autonomous_relay_repositioning
random_waypoint_2,23.0,yes,1,1,-72.007,7.317,yes,tighten_spacing_near_relay
random_waypoint_2,23.25,yes,1,1,-71.522,6.667,yes,tighten_spacing_near_relay
random_waypoint_2,23.5,yes,1,1,-73.527,5.661,yes,tighten_spacing_near_relay
random_waypoint_2,23.75,yes,1,3,-75.792,7.011,yes,promote_autonomous_relay_repositioning
random_waypoint_2,24.0,yes,1,3,-75.764,7.22,yes,promote_autonomous_relay_repositioning
random_waypoint_2,24.25,yes,1,2,-76.193,5.92,yes,tighten_spacing_near_relay
random_waypoint_2,24.5,yes,1,5,-78.208,5.767,yes,promote_autonomous_relay_repositioning
random_waypoint_2,24.75,no,1,7,-80.537,8.204,no,promote_autonomous_relay_repositioning
random_waypoint_2,25.0,yes,1,4,-78.82,7.437,yes,promote_autonomous_relay_repositioning
random_waypoint_2,25.25,yes,1,3,-76.598,6.07,yes,promote_autonomous_relay_repositioning
random_waypoint_2,25.5,yes,1,5,-77.062,5.582,yes,promote_autonomous_relay_repositioning
random_waypoint_2,25.75,yes,1,6,-78.38,7.245,yes,promote_autonomous_relay_repositioning
random_waypoint_2,26.0,yes,1,4,-75.39,7.841,yes,promote_autonomous_relay_repositioning
random_waypoint_2,26.25,yes,1,4,-76.138,9.615,yes,promote_autonomous_relay_repositioning
random_waypoint_2,26.5,yes,2,3,-73.654,8.457,yes,promote_autonomous_relay_repositioning
random_waypoint_2,26.75,yes,2,2,-73.451,7.181,yes,tighten_spacing_near_relay
random_waypoint_2,27.0,yes,2,2,-75.452,7.979,yes,tighten_spacing_near_relay
random_waypoint_2,27.25,yes,2,3,-75.701,9.11,yes,promote_autonomous_relay_repositioning
random_waypoint_2,27.5,yes,2,6,-76.954,10.794,yes,promote_autonomous_relay_repositioning
random_waypoint_2,27.75,no,2,6,-79.249,10.421,no,promote_autonomous_relay_repositioning
random_waypoint_2,28.0,no,2,5,-79.094,8.97,no,promote_autonomous_relay_repositioning
random_waypoint_2,28.25,no,2,6,-79.992,10.61,no,promote_autonomous_relay_repositioning
random_waypoint_2,28.5,no,2,7,-82.057,12.744,no,promote_autonomous_relay_repositioning
random_waypoint_2,28.75,no,2,7,-80.878,11.856,no,promote_autonomous_relay_repositioning
random_waypoint_2,29.0,no,2,7,-79.701,13.845,no,promote_autonomous_relay_repositioning
random_waypoint_2,29.25,no,2,7,-77.817,13.236,no,promote_autonomous_relay_repositioning
random_waypoint_2,29.5,no,2,7,-80.022,12.308,no,promote_autonomous_relay_repositioning
random_waypoint_2,29.75,yes,2,7,-79.481,11.777,yes,promote_autonomous_relay_repositioning
random_waypoint_2,30.0,no,2,8,-83.204,16.878,no,promote_autonomous_relay_repositioning
random_waypoint_2,30.25,no,2,7,-82.59,17.305,no,promote_autonomous_relay_repositioning
random_waypoint_2,30.5,no,2,7,-82.38,16.995,no,promote_autonomous_relay_repositioning
random_waypoint_2,30.75,no,2,6,-81.717,16.142,no,promote_autonomous_relay_repositioning
random_waypoint_2,31.0,no,2,6,-81.432,16.09,no,promote_autonomous_relay_repositioning
random_waypoint_2,31.25,no,2,6,-79.866,15.602,no,promote_autonomous_relay_repositioning
random_waypoint_2,31.5,no,2,7,-79.724,18.317,no,promote_autonomous_relay_repositioning
random_waypoint_2,31.75,no,2,7,-80.057,18.956,no,promote_autonomous_relay_repositioning
random_waypoint_2,32.0,no,2,7,-81.437,19.155,no,promote_autonomous_relay_repositioning
random_waypoint_2,32.25,no,2,6,-80.199,18.424,no,promote_autonomous_relay_repositioning
random_waypoint_2,32.5,no,1,6,-86.32,21.92,no,promote_autonomous_relay_repositioning
random_waypoint_2,32.75,no,1,8,-87.89,22.133,no,promote_autonomous_relay_repositioning
random_waypoint_2,33.0,no,1,8,-87.122,20.738,no,promote_autonomous_relay_repositioning
random_waypoint_2,33.25,no,1,8,-87.252,20.666,no,promote_autonomous_relay_repositioning
random_waypoint_2,33.5,no,1,7,-87.616,16.374,no,promote_autonomous_relay_repositioning
random_waypoint_2,33.75,no,1,7,-87.706,14.55,no,promote_autonomous_relay_repositioning
random_waypoint_2,34.0,no,1,7,-89.129,17.923,no,promote_autonomous_relay_repositioning
random_waypoint_2,34.25,no,1,7,-87.906,18.615,no,promote_autonomous_relay_repositioning
random_waypoint_2,34.5,no,1,8,-87.023,18.282,no,promote_autonomous_relay_repositioning
random_waypoint_2,34.75,no,1,8,-87.789,20.072,no,promote_autonomous_relay_repositioning
random_waypoint_2,35.0,no,1,8,-89.903,18.143,no,promote_autonomous_relay_repositioning
random_waypoint_2,35.25,no,1,7,-87.037,16.384,no,promote_autonomous_relay_repositioning
random_waypoint_2,35.5,no,2,7,-83.076,15.482,no,promote_autonomous_relay_repositioning
random_waypoint_2,35.75,no,2,7,-82.046,13.485,no,promote_autonomous_relay_repositioning
random_waypoint_2,36.0,no,1,7,-84.71,13.743,no,promote_autonomous_relay_repositioning
random_waypoint_2,36.25,no,1,7,-85.994,16.106,no,promote_autonomous_relay_repositioning
random_waypoint_2,36.5,no,1,9,-87.994,14.458,no,promote_autonomous_relay_repositioning
random_waypoint_2,36.75,no,1,7,-84.281,15.098,no,promote_autonomous_relay_repositioning
random_waypoint_2,37.0,no,1,7,-81.578,13.4,no,promote_autonomous_relay_repositioning
random_waypoint_2,37.25,no,1,8,-82.078,16.753,no,promote_autonomous_relay_repositioning
random_waypoint_2,37.5,no,1,8,-81.746,14.768,no,promote_autonomous_relay_repositioning
random_waypoint_2,37.75,no,1,8,-83.305,17.678,no,promote_autonomous_relay_repositioning
random_waypoint_2,38.0,no,1,8,-82.133,17.226,no,promote_autonomous_relay_repositioning
random_waypoint_2,38.25,no,2,8,-79.89,12.804,no,promote_autonomous_relay_repositioning
random_waypoint_2,38.5,no,1,8,-82.101,17.632,no,promote_autonomous_relay_repositioning
random_waypoint_2,38.75,no,1,8,-83.965,18.83,no,promote_autonomous_relay_repositioning
random_waypoint_2,39.0,no,1,8,-82.815,18.089,no,promote_autonomous_relay_repositioning
random_waypoint_2,39.25,no,2,8,-82.644,18.062,no,promote_autonomous_relay_repositioning
random_waypoint_2,39.5,no,2,9,-83.48,17.553,no,promote_autonomous_relay_repositioning
random_waypoint_2,39.75,no,1,9,-85.834,18.063,no,promote_autonomous_relay_repositioning
random_waypoint_2,40.0,no,2,9,-86.195,18.304,no,promote_autonomous_relay_repositioning
random_waypoint_3,0.0,no,1,7,-81.927,14.991,no,promote_autonomous_relay_repositioning
random_waypoint_3,0.25,no,1,6,-82.846,15.872,no,promote_autonomous_relay_repositioning
random_waypoint_3,0.5,no,1,7,-83.062,18.295,no,promote_autonomous_relay_repositioning
random_waypoint_3,0.75,no,1,7,-84.137,17.762,no,promote_autonomous_relay_repositioning
random_waypoint_3,1.0,no,1,7,-82.78,17.417,no,promote_autonomous_relay_repositioning
random_waypoint_3,1.25,no,1,7,-79.438,16.218,no,promote_autonomous_relay_repositioning
random_waypoint_3,1.5,no,1,6,-80.119,16.655,no,promote_autonomous_relay_repositioning
random_waypoint_3,1.75,no,1,8,-81.662,17.042,no,promote_autonomous_relay_repositioning
random_waypoint_3,2.0,no,1,8,-81.838,16.589,no,promote_autonomous_relay_repositioning
random_waypoint_3,2.25,no,1,7,-82.247,17.44,no,promote_autonomous_relay_repositioning
random_waypoint_3,2.5,no,1,7,-79.647,17.706,no,promote_autonomous_relay_repositioning
random_waypoint_3,2.75,no,1,7,-78.271,16.112,no,promote_autonomous_relay_repositioning
random_waypoint_3,3.0,no,1,6,-77.85,15.258,no,promote_autonomous_relay_repositioning
random_waypoint_3,3.25,no,1,7,-78.554,16.445,no,promote_autonomous_relay_repositioning
random_waypoint_3,3.5,no,1,7,-79.779,18.323,no,promote_autonomous_relay_repositioning
random_waypoint_3,3.75,no,1,8,-79.402,17.75,no,promote_autonomous_relay_repositioning
random_waypoint_3,4.0,no,1,7,-78.581,17.646,no,promote_autonomous_relay_repositioning
random_waypoint_3,4.25,no,1,6,-78.626,14.896,no,promote_autonomous_relay_repositioning
random_waypoint_3,4.5,no,1,7,-81.134,16.421,no,promote_autonomous_relay_repositioning
random_waypoint_3,4.75,no,1,7,-80.631,15.382,no,promote_autonomous_relay_repositioning
random_waypoint_3,5.0,no,1,8,-80.456,15.828,no,promote_autonomous_relay_repositioning
random_waypoint_3,5.25,no,1,8,-80.072,14.678,no,promote_autonomous_relay_repositioning
random_waypoint_3,5.5,no,1,7,-80.319,14.143,no,promote_autonomous_relay_repositioning
random_waypoint_3,5.75,no,1,7,-81.302,14.125,no,promote_autonomous_relay_repositioning
random_waypoint_3,6.0,no,1,7,-80.36,14.218,no,promote_autonomous_relay_repositioning
random_waypoint_3,6.25,no,1,7,-80.082,14.411,no,promote_autonomous_relay_repositioning
random_waypoint_3,6.5,no,1,7,-80.456,16.464,no,promote_autonomous_relay_repositioning
random_waypoint_3,6.75,no,1,8,-81.675,17.081,no,promote_autonomous_relay_repositioning
random_waypoint_3,7.0,no,1,8,-82.429,16.346,no,promote_autonomous_relay_repositioning
random_waypoint_3,7.25,no,1,9,-81.519,15.688,no,promote_autonomous_relay_repositioning
random_waypoint_3,7.5,no,1,9,-84.011,16.434,no,promote_autonomous_relay_repositioning
random_waypoint_3,7.75,no,1,8,-83.304,15.918,no,promote_autonomous_relay_repositioning
random_waypoint_3,8.0,no,1,8,-81.107,16.756,no,promote_autonomous_relay_repositioning
random_waypoint_3,8.25,no,1,8,-79.49,16.412,no,promote_autonomous_relay_repositioning
random_waypoint_3,8.5,no,1,8,-78.291,16.832,no,promote_autonomous_relay_repositioning
random_waypoint_3,8.75,no,1,8,-78.343,14.545,no,promote_autonomous_relay_repositioning
random_waypoint_3,9.0,no,2,8,-75.839,14.822,no,promote_autonomous_relay_repositioning
random_waypoint_3,9.25,no,2,8,-73.937,13.893,no,promote_autonomous_relay_repositioning
random_waypoint_3,9.5,no,2,8,-76.044,13.816,no,promote_autonomous_relay_repositioning
random_waypoint_3,9.75,no,2,8,-76.694,13.985,no,promote_autonomous_relay_repositioning
random_waypoint_3,10.0,yes,2,7,-75.07,11.72,yes,promote_autonomous_relay_repositioning
random_waypoint_3,10.25,yes,2,6,-78.659,12.237,yes,promote_autonomous_relay_repositioning
random_waypoint_3,10.5,yes,2,6,-76.871,11.525,yes,promote_autonomous_relay_repositioning
random_waypoint_3,10.75,yes,2,7,-75.899,8.874,yes,promote_autonomous_relay_repositioning
random_waypoint_3,11.0,yes,2,7,-78.312,7.707,yes,promote_autonomous_relay_repositioning
random_waypoint_3,11.25,yes,2,5,-75.109,6.914,yes,promote_autonomous_relay_repositioning
random_waypoint_3,11.5,yes,2,4,-75.211,8.338,yes,promote_autonomous_relay_repositioning
random_waypoint_3,11.75,yes,2,6,-75.811,8.526,yes,promote_autonomous_relay_repositioning
random_waypoint_3,12.0,yes,2,6,-75.114,9.047,yes,promote_autonomous_relay_repositioning
random_waypoint_3,12.25,yes,2,6,-74.527,10.612,yes,promote_autonomous_relay_repositioning
random_waypoint_3,12.5,yes,2,7,-76.259,10.519,yes,promote_autonomous_relay_repositioning
random_waypoint_3,12.75,yes,2,6,-77.132,10.355,yes,promote_autonomous_relay_repositioning
random_waypoint_3,13.0,yes,2,7,-76.749,8.53,yes,promote_autonomous_relay_repositioning
random_waypoint_3,13.25,yes,2,5,-76.356,8.202,yes,promote_autonomous_relay_repositioning
random_waypoint_3,13.5,yes,2,6,-78.915,6.961,yes,promote_autonomous_relay_repositioning
random_waypoint_3,13.75,yes,2,6,-78.288,5.833,yes,promote_autonomous_relay_repositioning
random_waypoint_3,14.0,yes,2,7,-77.096,6.106,yes,promote_autonomous_relay_repositioning
random_waypoint_3,14.25,yes,2,6,-78.499,6.529,yes,promote_autonomous_relay_repositioning
random_waypoint_3,14.5,yes,2,7,-77.367,7.086,yes,promote_autonomous_relay_repositioning
random_waypoint_3,14.75,yes,2,6,-78.479,6.426,yes,promote_autonomous_relay_repositioning
random_waypoint_3,15.0,yes,2,6,-77.964,6.195,yes,promote_autonomous_relay_repositioning
random_waypoint_3,15.25,yes,2,6,-78.554,6.342,yes,promote_autonomous_relay_repositioning
random_waypoint_3,15.5,yes,2,6,-77.061,7.439,yes,promote_autonomous_relay_repositioning
random_waypoint_3,15.75,yes,2,3,-74.509,6.976,yes,promote_autonomous_relay_repositioning
random_waypoint_3,16.0,yes,2,3,-73.156,6.133,yes,promote_autonomous_relay_repositioning
random_waypoint_3,16.25,yes,2,3,-71.254,5.4,yes,promote_autonomous_relay_repositioning
random_waypoint_3,16.5,yes,2,3,-72.7,4.093,yes,promote_autonomous_relay_repositioning
random_waypoint_3,16.75,yes,2,3,-73.174,3.819,yes,promote_autonomous_relay_repositioning
random_waypoint_3,17.0,yes,2,2,-70.93,3.604,yes,tighten_spacing_near_relay
random_waypoint_3,17.25,yes,2,4,-71.941,7.336,yes,promote_autonomous_relay_repositioning
random_waypoint_3,17.5,yes,2,4,-72.946,6.223,yes,promote_autonomous_relay_repositioning
random_waypoint_3,17.75,yes,2,4,-73.966,9.31,yes,promote_autonomous_relay_repositioning
random_waypoint_3,18.0,yes,2,5,-71.04,8.757,yes,promote_autonomous_relay_repositioning
random_waypoint_3,18.25,yes,2,4,-70.946,8.482,yes,promote_autonomous_relay_repositioning
random_waypoint_3,18.5,yes,1,3,-70.418,9.403,yes,promote_autonomous_relay_repositioning
random_waypoint_3,18.75,yes,1,2,-68.92,8.028,yes,tighten_spacing_near_relay
random_waypoint_3,19.0,yes,2,3,-68.02,6.987,yes,promote_autonomous_relay_repositioning
random_waypoint_3,19.25,yes,2,3,-69.808,7.379,yes,promote_autonomous_relay_repositioning
random_waypoint_3,19.5,yes,2,4,-68.208,10.024,yes,promote_autonomous_relay_repositioning
